"week","zcta","caserate","count"
2019-03-03,"11211",0,14942
2019-03-03,"11213",0,720
2019-03-03,"11215",0,6810
2019-03-03,"11216",0,2259
2019-03-03,"11217",0,6547
2019-03-03,"11221",0,1516
2019-03-03,"11222",0,5774
2019-03-03,"11225",0,625
2019-03-03,"11231",0,5315
2019-03-03,"11232",0,170
2019-03-03,"11233",0,1086
2019-03-03,"11235",0,182
2019-03-03,"11237",0,264
2019-03-03,"11238",0,5750
2019-03-03,"11369",0,91
2019-03-03,"10468",0,2
2019-03-03,"11385",0,0
2019-03-03,"11207",0,0
2019-03-03,"10006",0,0
2019-03-03,"10170",0,0
2019-03-03,"10032",0,0
2019-03-03,"10030",0,0
2019-03-03,"10031",0,0
2019-03-03,"10451",0,0
2019-03-03,"10454",0,0
2019-03-03,"10039",0,0
2019-03-03,"10455",0,0
2019-03-03,"10456",0,0
2019-03-03,"10033",0,0
2019-03-03,"10111",0,0
2019-03-03,"10452",0,0
2019-03-03,"10459",0,0
2019-03-03,"10474",0,0
2019-03-03,"11220",0,0
2019-03-03,"11370",0,0
2019-03-03,"11377",0,0
2019-03-03,"11218",0,0
2019-03-03,"11226",0,0
2019-03-03,"10034",0,0
2019-03-03,"10020",0,0
2019-03-03,"10463",0,0
2019-03-03,"10467",0,0
2019-03-03,"11104",0,0
2019-03-03,"10461",0,0
2019-03-03,"11219",0,0
2019-03-03,"11209",0,0
2019-03-10,"10001",0,21355
2019-03-10,"10002",0,21365
2019-03-10,"10003",0,36847
2019-03-10,"10004",0,2450
2019-03-10,"10005",0,2988
2019-03-10,"10007",0,1047
2019-03-10,"10009",0,18809
2019-03-10,"10010",0,16830
2019-03-10,"10011",0,23894
2019-03-10,"10012",0,10555
2019-03-10,"10013",0,11964
2019-03-10,"10014",0,22286
2019-03-10,"10016",0,20967
2019-03-10,"10017",0,9697
2019-03-10,"10018",0,12965
2019-03-10,"10019",0,26441
2019-03-10,"10021",0,8048
2019-03-10,"10022",0,11522
2019-03-10,"10023",0,11533
2019-03-10,"10024",0,9178
2019-03-10,"10025",0,8114
2019-03-10,"10026",0,2309
2019-03-10,"10027",0,3878
2019-03-10,"10028",0,4798
2019-03-10,"10029",0,5734
2019-03-10,"10035",0,4773
2019-03-10,"10036",0,8907
2019-03-10,"10037",0,4411
2019-03-10,"10038",0,6206
2019-03-10,"10040",0,1299
2019-03-10,"10044",0,31
2019-03-10,"10065",0,1923
2019-03-10,"10069",0,1057
2019-03-10,"10075",0,2465
2019-03-10,"10115",0,467
2019-03-10,"10119",0,2352
2019-03-10,"10128",0,5525
2019-03-10,"10153",0,1748
2019-03-10,"10162",0,167
2019-03-10,"10199",0,1562
2019-03-10,"10278",0,497
2019-03-10,"10279",0,1504
2019-03-10,"10280",0,4794
2019-03-10,"10282",0,3010
2019-03-10,"10453",0,0
2019-03-10,"10457",0,0
2019-03-10,"10458",0,0
2019-03-10,"10460",0,0
2019-03-10,"11101",0,4101
2019-03-10,"11102",0,1172
2019-03-10,"11103",0,595
2019-03-10,"11105",0,833
2019-03-10,"11106",0,1921
2019-03-10,"11109",0,1062
2019-03-10,"11201",0,14721
2019-03-10,"11203",0,130
2019-03-10,"11205",0,5587
2019-03-10,"11206",0,2531
2019-03-10,"11208",0,1094
2019-03-10,"11211",0,16050
2019-03-10,"11213",0,752
2019-03-10,"11215",0,7760
2019-03-10,"11216",0,2483
2019-03-10,"11217",0,6790
2019-03-10,"11221",0,1659
2019-03-10,"11222",0,6365
2019-03-10,"11225",0,813
2019-03-10,"11231",0,5791
2019-03-10,"11232",0,216
2019-03-10,"11233",0,1125
2019-03-10,"11235",0,169
2019-03-10,"11237",0,235
2019-03-10,"11238",0,6072
2019-03-10,"11369",0,102
2019-03-10,"10468",0,0
2019-03-10,"11385",0,0
2019-03-10,"11207",0,0
2019-03-10,"10006",0,0
2019-03-10,"10170",0,0
2019-03-10,"10032",0,0
2019-03-10,"10030",0,0
2019-03-10,"10031",0,0
2019-03-10,"10451",0,0
2019-03-10,"10454",0,0
2019-03-10,"10039",0,0
2019-03-10,"10455",0,0
2019-03-10,"10456",0,0
2019-03-10,"10033",0,0
2019-03-10,"10111",0,0
2019-03-10,"10452",0,0
2019-03-10,"10459",0,0
2019-03-10,"10474",0,0
2019-03-10,"11220",0,0
2019-03-10,"11370",0,0
2019-03-10,"11377",0,0
2019-03-10,"11218",0,0
2019-03-10,"11226",0,0
2019-03-10,"10034",0,0
2019-03-10,"10020",0,0
2019-03-10,"10463",0,0
2019-03-10,"10467",0,0
2019-03-10,"11104",0,0
2019-03-10,"10461",0,0
2019-03-10,"11219",0,0
2019-03-10,"11209",0,0
2019-03-17,"10001",0,29767
2019-03-17,"10002",0,28140
2019-03-17,"10003",0,49628
2019-03-17,"10004",0,3818
2019-03-17,"10005",0,4418
2019-03-17,"10007",0,1689
2019-03-17,"10009",0,23864
2019-03-17,"10010",0,22487
2019-03-17,"10011",0,33856
2019-03-17,"10012",0,13742
2019-03-17,"10013",0,17484
2019-03-17,"10014",0,31604
2019-03-17,"10016",0,27779
2019-03-17,"10017",0,12562
2019-03-17,"10018",0,16829
2019-03-17,"10019",0,34423
2019-03-17,"10021",0,11551
2019-03-17,"10022",0,15067
2019-03-17,"10023",0,15183
2019-03-17,"10024",0,13078
2019-03-17,"10025",0,11019
2019-03-17,"10026",0,3198
2019-03-17,"10027",0,5201
2019-03-17,"10028",0,6508
2019-03-17,"10029",0,7676
2019-03-17,"10035",0,6854
2019-03-17,"10036",0,11472
2019-03-17,"10037",0,6283
2019-03-17,"10038",0,9171
2019-03-17,"10040",0,1626
2019-03-17,"10044",0,65
2019-03-17,"10065",0,2972
2019-03-17,"10069",0,1598
2019-03-17,"10075",0,3009
2019-03-17,"10115",0,581
2019-03-17,"10119",0,2937
2019-03-17,"10128",0,7792
2019-03-17,"10153",0,2741
2019-03-17,"10162",0,276
2019-03-17,"10199",0,2737
2019-03-17,"10278",0,792
2019-03-17,"10279",0,2298
2019-03-17,"10280",0,7263
2019-03-17,"10282",0,4839
2019-03-17,"10453",0,0
2019-03-17,"10457",0,0
2019-03-17,"10458",0,0
2019-03-17,"10460",0,0
2019-03-17,"11101",0,6397
2019-03-17,"11102",0,1884
2019-03-17,"11103",0,1004
2019-03-17,"11105",0,1189
2019-03-17,"11106",0,3203
2019-03-17,"11109",0,1630
2019-03-17,"11201",0,21233
2019-03-17,"11203",0,166
2019-03-17,"11205",0,7497
2019-03-17,"11206",0,3804
2019-03-17,"11208",0,1290
2019-03-17,"11211",0,22684
2019-03-17,"11213",0,1026
2019-03-17,"11215",0,10543
2019-03-17,"11216",0,3400
2019-03-17,"11217",0,9416
2019-03-17,"11221",0,2160
2019-03-17,"11222",0,8605
2019-03-17,"11225",0,1070
2019-03-17,"11231",0,8061
2019-03-17,"11232",0,412
2019-03-17,"11233",0,1471
2019-03-17,"11235",0,243
2019-03-17,"11237",0,386
2019-03-17,"11238",0,8271
2019-03-17,"11369",0,156
2019-03-17,"10468",0,0
2019-03-17,"11385",0,0
2019-03-17,"11207",0,0
2019-03-17,"10006",0,0
2019-03-17,"10170",0,0
2019-03-17,"10032",0,0
2019-03-17,"10030",0,0
2019-03-17,"10031",0,0
2019-03-17,"10451",0,0
2019-03-17,"10454",0,0
2019-03-17,"10039",0,0
2019-03-17,"10455",0,0
2019-03-17,"10456",0,0
2019-03-17,"10033",0,0
2019-03-17,"10111",0,0
2019-03-17,"10452",0,0
2019-03-17,"10459",0,0
2019-03-17,"10474",0,0
2019-03-17,"11220",0,0
2019-03-17,"11370",0,0
2019-03-17,"11377",0,0
2019-03-17,"11218",0,0
2019-03-17,"11226",0,0
2019-03-17,"10034",0,0
2019-03-17,"10020",0,0
2019-03-17,"10463",0,0
2019-03-17,"10467",0,0
2019-03-17,"11104",0,0
2019-03-17,"10461",0,0
2019-03-17,"11219",0,0
2019-03-17,"11209",0,0
2019-03-24,"10001",0,25354
2019-03-24,"10002",0,25172
2019-03-24,"10003",0,43595
2019-03-24,"10004",0,2827
2019-03-24,"10005",0,4006
2019-03-24,"10007",0,2055
2019-03-24,"10009",0,21424
2019-03-24,"10010",0,18599
2019-03-24,"10011",0,29559
2019-03-24,"10012",0,11800
2019-03-24,"10013",0,13587
2019-03-24,"10014",0,26423
2019-03-24,"10016",0,23889
2019-03-24,"10017",0,10494
2019-03-24,"10018",0,14316
2019-03-24,"10019",0,30068
2019-03-24,"10021",0,9709
2019-03-24,"10022",0,13113
2019-03-24,"10023",0,13418
2019-03-24,"10024",0,11780
2019-03-24,"10025",0,9516
2019-03-24,"10026",0,2980
2019-03-24,"10027",0,4567
2019-03-24,"10028",0,5453
2019-03-24,"10029",0,6963
2019-03-24,"10035",0,6040
2019-03-24,"10036",0,10311
2019-03-24,"10037",0,4945
2019-03-24,"10038",0,7566
2019-03-24,"10040",0,1453
2019-03-24,"10044",0,46
2019-03-24,"10065",0,2300
2019-03-24,"10069",0,1318
2019-03-24,"10075",0,3447
2019-03-24,"10115",0,460
2019-03-24,"10119",0,2589
2019-03-24,"10128",0,6850
2019-03-24,"10153",0,2234
2019-03-24,"10162",0,220
2019-03-24,"10199",0,2628
2019-03-24,"10278",0,615
2019-03-24,"10279",0,2133
2019-03-24,"10280",0,6237
2019-03-24,"10282",0,4108
2019-03-24,"10453",0,0
2019-03-24,"10457",0,0
2019-03-24,"10458",0,0
2019-03-24,"10460",0,0
2019-03-24,"11101",0,6193
2019-03-24,"11102",0,2137
2019-03-24,"11103",0,1108
2019-03-24,"11105",0,1143
2019-03-24,"11106",0,3120
2019-03-24,"11109",0,1463
2019-03-24,"11201",0,18713
2019-03-24,"11203",0,156
2019-03-24,"11205",0,6967
2019-03-24,"11206",0,3557
2019-03-24,"11208",0,1225
2019-03-24,"11211",0,20853
2019-03-24,"11213",0,947
2019-03-24,"11215",0,9999
2019-03-24,"11216",0,3175
2019-03-24,"11217",0,8621
2019-03-24,"11221",0,2105
2019-03-24,"11222",0,8259
2019-03-24,"11225",0,1010
2019-03-24,"11231",0,6973
2019-03-24,"11232",0,318
2019-03-24,"11233",0,1364
2019-03-24,"11235",0,180
2019-03-24,"11237",0,331
2019-03-24,"11238",0,8054
2019-03-24,"11369",0,131
2019-03-24,"10468",0,0
2019-03-24,"11385",0,0
2019-03-24,"11207",0,0
2019-03-24,"10006",0,0
2019-03-24,"10170",0,0
2019-03-24,"10032",0,0
2019-03-24,"10030",0,0
2019-03-24,"10031",0,0
2019-03-24,"10451",0,0
2019-03-24,"10454",0,0
2019-03-24,"10039",0,0
2019-03-24,"10455",0,0
2019-03-24,"10456",0,0
2019-03-24,"10033",0,0
2019-03-24,"10111",0,0
2019-03-24,"10452",0,0
2019-03-24,"10459",0,0
2019-03-24,"10474",0,0
2019-03-24,"11220",0,0
2019-03-24,"11370",0,0
2019-03-24,"11377",0,0
2019-03-24,"11218",0,0
2019-03-24,"11226",0,0
2019-03-24,"10034",0,0
2019-03-24,"10020",0,0
2019-03-24,"10463",0,0
2019-03-24,"10467",0,0
2019-03-24,"11104",0,0
2019-03-24,"10461",0,0
2019-03-24,"11219",0,0
2019-03-24,"11209",0,0
2019-03-31,"10001",0,33580
2019-03-31,"10002",0,33902
2019-03-31,"10003",0,60706
2019-03-31,"10004",0,4374
2019-03-31,"10005",0,5712
2019-03-31,"10007",0,2724
2019-03-31,"10009",0,28596
2019-03-31,"10010",0,24967
2019-03-31,"10011",0,40322
2019-03-31,"10012",0,16689
2019-03-31,"10013",0,18557
2019-03-31,"10014",0,37415
2019-03-31,"10016",0,31846
2019-03-31,"10017",0,15432
2019-03-31,"10018",0,18948
2019-03-31,"10019",0,41365
2019-03-31,"10021",0,12300
2019-03-31,"10022",0,18447
2019-03-31,"10023",0,20042
2019-03-31,"10024",0,17106
2019-03-31,"10025",0,14894
2019-03-31,"10026",0,4631
2019-03-31,"10027",0,7368
2019-03-31,"10028",0,7291
2019-03-31,"10029",0,9509
2019-03-31,"10035",0,7886
2019-03-31,"10036",0,13742
2019-03-31,"10037",0,6844
2019-03-31,"10038",0,10515
2019-03-31,"10040",0,1952
2019-03-31,"10044",0,178
2019-03-31,"10065",0,3282
2019-03-31,"10069",0,2290
2019-03-31,"10075",0,5190
2019-03-31,"10115",0,963
2019-03-31,"10119",0,3390
2019-03-31,"10128",0,10159
2019-03-31,"10153",0,4223
2019-03-31,"10162",0,374
2019-03-31,"10199",0,3986
2019-03-31,"10278",0,945
2019-03-31,"10279",0,2681
2019-03-31,"10280",0,10249
2019-03-31,"10282",0,6609
2019-03-31,"10453",0,0
2019-03-31,"10457",0,5
2019-03-31,"10458",0,0
2019-03-31,"10460",0,0
2019-03-31,"11101",0,8336
2019-03-31,"11102",0,2735
2019-03-31,"11103",0,1421
2019-03-31,"11105",0,1671
2019-03-31,"11106",0,4302
2019-03-31,"11109",0,1968
2019-03-31,"11201",0,26431
2019-03-31,"11203",0,231
2019-03-31,"11205",0,9509
2019-03-31,"11206",0,5322
2019-03-31,"11208",0,1602
2019-03-31,"11211",0,29472
2019-03-31,"11213",0,1260
2019-03-31,"11215",0,13728
2019-03-31,"11216",0,4596
2019-03-31,"11217",0,11792
2019-03-31,"11221",0,2975
2019-03-31,"11222",0,11315
2019-03-31,"11225",0,1540
2019-03-31,"11231",0,9773
2019-03-31,"11232",0,537
2019-03-31,"11233",0,1713
2019-03-31,"11235",0,286
2019-03-31,"11237",0,533
2019-03-31,"11238",0,10610
2019-03-31,"11369",0,252
2019-03-31,"10468",0,0
2019-03-31,"11385",0,0
2019-03-31,"11207",0,0
2019-03-31,"10006",0,0
2019-03-31,"10170",0,0
2019-03-31,"10032",0,0
2019-03-31,"10030",0,0
2019-03-31,"10031",0,0
2019-03-31,"10451",0,0
2019-03-31,"10454",0,0
2019-03-31,"10039",0,0
2019-03-31,"10455",0,0
2019-03-31,"10456",0,0
2019-03-31,"10033",0,0
2019-03-31,"10111",0,0
2019-03-31,"10452",0,0
2019-03-31,"10459",0,0
2019-03-31,"10474",0,0
2019-03-31,"11220",0,0
2019-03-31,"11370",0,0
2019-03-31,"11377",0,0
2019-03-31,"11218",0,0
2019-03-31,"11226",0,0
2019-03-31,"10034",0,0
2019-03-31,"10020",0,0
2019-03-31,"10463",0,0
2019-03-31,"10467",0,0
2019-03-31,"11104",0,0
2019-03-31,"10461",0,0
2019-03-31,"11219",0,0
2019-03-31,"11209",0,0
2019-04-07,"10001",0,32684
2019-04-07,"10002",0,31778
2019-04-07,"10003",0,57662
2019-04-07,"10004",0,3911
2019-04-07,"10005",0,5519
2019-04-07,"10007",0,1797
2019-04-07,"10009",0,27167
2019-04-07,"10010",0,25173
2019-04-07,"10011",0,37638
2019-04-07,"10012",0,15761
2019-04-07,"10013",0,18695
2019-04-07,"10014",0,35220
2019-04-07,"10016",0,30792
2019-04-07,"10017",0,15204
2019-04-07,"10018",0,18364
2019-04-07,"10019",0,39423
2019-04-07,"10021",0,12248
2019-04-07,"10022",0,17954
2019-04-07,"10023",0,18326
2019-04-07,"10024",0,15036
2019-04-07,"10025",0,12603
2019-04-07,"10026",0,4214
2019-04-07,"10027",0,6416
2019-04-07,"10028",0,6992
2019-04-07,"10029",0,9072
2019-04-07,"10035",0,7582
2019-04-07,"10036",0,12931
2019-04-07,"10037",0,6421
2019-04-07,"10038",0,10420
2019-04-07,"10040",0,1807
2019-04-07,"10044",0,144
2019-04-07,"10065",0,3115
2019-04-07,"10069",0,2068
2019-04-07,"10075",0,4827
2019-04-07,"10115",0,860
2019-04-07,"10119",0,3057
2019-04-07,"10128",0,9667
2019-04-07,"10153",0,3933
2019-04-07,"10162",0,368
2019-04-07,"10199",0,3459
2019-04-07,"10278",0,925
2019-04-07,"10279",0,2576
2019-04-07,"10280",0,9381
2019-04-07,"10282",0,5824
2019-04-07,"10453",0,0
2019-04-07,"10457",0,0
2019-04-07,"10458",0,0
2019-04-07,"10460",0,0
2019-04-07,"11101",0,7786
2019-04-07,"11102",0,2893
2019-04-07,"11103",0,1266
2019-04-07,"11105",0,1577
2019-04-07,"11106",0,4019
2019-04-07,"11109",0,1847
2019-04-07,"11201",0,25561
2019-04-07,"11203",0,277
2019-04-07,"11205",0,9155
2019-04-07,"11206",0,4503
2019-04-07,"11208",0,1592
2019-04-07,"11211",0,27777
2019-04-07,"11213",0,1372
2019-04-07,"11215",0,12758
2019-04-07,"11216",0,4414
2019-04-07,"11217",0,11359
2019-04-07,"11221",0,2862
2019-04-07,"11222",0,10634
2019-04-07,"11225",0,1378
2019-04-07,"11231",0,9732
2019-04-07,"11232",0,437
2019-04-07,"11233",0,1626
2019-04-07,"11235",0,293
2019-04-07,"11237",0,491
2019-04-07,"11238",0,10440
2019-04-07,"11369",0,224
2019-04-07,"10468",0,0
2019-04-07,"11385",0,0
2019-04-07,"11207",0,0
2019-04-07,"10006",0,0
2019-04-07,"10170",0,0
2019-04-07,"10032",0,0
2019-04-07,"10030",0,0
2019-04-07,"10031",0,0
2019-04-07,"10451",0,0
2019-04-07,"10454",0,0
2019-04-07,"10039",0,0
2019-04-07,"10455",0,0
2019-04-07,"10456",0,0
2019-04-07,"10033",0,0
2019-04-07,"10111",0,0
2019-04-07,"10452",0,0
2019-04-07,"10459",0,0
2019-04-07,"10474",0,0
2019-04-07,"11220",0,0
2019-04-07,"11370",0,0
2019-04-07,"11377",0,0
2019-04-07,"11218",0,0
2019-04-07,"11226",0,0
2019-04-07,"10034",0,0
2019-04-07,"10020",0,0
2019-04-07,"10463",0,0
2019-04-07,"10467",0,0
2019-04-07,"11104",0,0
2019-04-07,"10461",0,0
2019-04-07,"11219",0,0
2019-04-07,"11209",0,0
2019-04-14,"10001",0,37992
2019-04-14,"10002",0,38307
2019-04-14,"10003",0,69946
2019-04-14,"10004",0,4762
2019-04-14,"10005",0,6966
2019-04-14,"10007",0,2172
2019-04-14,"10009",0,31753
2019-04-14,"10010",0,29213
2019-04-14,"10011",0,45950
2019-04-14,"10012",0,19055
2019-04-14,"10013",0,22879
2019-04-14,"10014",0,43190
2019-04-14,"10016",0,35756
2019-04-14,"10017",0,17624
2019-04-14,"10018",0,21402
2019-04-14,"10019",0,47032
2019-04-14,"10021",0,13973
2019-04-14,"10022",0,21816
2019-04-14,"10023",0,23462
2019-04-14,"10024",0,18897
2019-04-14,"10025",0,16195
2019-04-14,"10026",0,5424
2019-04-14,"10027",0,8266
2019-04-14,"10028",0,8462
2019-04-14,"10029",0,10985
2019-04-14,"10035",0,8854
2019-04-14,"10036",0,15521
2019-04-14,"10037",0,7676
2019-04-14,"10038",0,12602
2019-04-14,"10040",0,2254
2019-04-14,"10044",0,230
2019-04-14,"10065",0,4047
2019-04-14,"10069",0,3016
2019-04-14,"10075",0,6610
2019-04-14,"10115",0,957
2019-04-14,"10119",0,3504
2019-04-14,"10128",0,12169
2019-04-14,"10153",0,4873
2019-04-14,"10162",0,452
2019-04-14,"10199",0,4482
2019-04-14,"10278",0,1135
2019-04-14,"10279",0,3061
2019-04-14,"10280",0,13285
2019-04-14,"10282",0,8172
2019-04-14,"10453",0,0
2019-04-14,"10457",0,0
2019-04-14,"10458",0,0
2019-04-14,"10460",0,0
2019-04-14,"11101",0,9699
2019-04-14,"11102",0,3416
2019-04-14,"11103",0,1617
2019-04-14,"11105",0,2076
2019-04-14,"11106",0,5298
2019-04-14,"11109",0,2445
2019-04-14,"11201",0,30541
2019-04-14,"11203",0,342
2019-04-14,"11205",0,10599
2019-04-14,"11206",0,5494
2019-04-14,"11208",0,1726
2019-04-14,"11211",0,33739
2019-04-14,"11213",0,1572
2019-04-14,"11215",0,15520
2019-04-14,"11216",0,5423
2019-04-14,"11217",0,13634
2019-04-14,"11221",0,3532
2019-04-14,"11222",0,12990
2019-04-14,"11225",0,1881
2019-04-14,"11231",0,11395
2019-04-14,"11232",0,601
2019-04-14,"11233",0,1814
2019-04-14,"11235",0,337
2019-04-14,"11237",0,540
2019-04-14,"11238",0,11993
2019-04-14,"11369",0,285
2019-04-14,"10468",0,0
2019-04-14,"11385",0,0
2019-04-14,"11207",0,0
2019-04-14,"10006",0,0
2019-04-14,"10170",0,0
2019-04-14,"10032",0,0
2019-04-14,"10030",0,0
2019-04-14,"10031",0,0
2019-04-14,"10451",0,0
2019-04-14,"10454",0,0
2019-04-14,"10039",0,0
2019-04-14,"10455",0,0
2019-04-14,"10456",0,0
2019-04-14,"10033",0,0
2019-04-14,"10111",0,0
2019-04-14,"10452",0,0
2019-04-14,"10459",0,0
2019-04-14,"10474",0,0
2019-04-14,"11220",0,0
2019-04-14,"11370",0,0
2019-04-14,"11377",0,0
2019-04-14,"11218",0,0
2019-04-14,"11226",0,0
2019-04-14,"10034",0,0
2019-04-14,"10020",0,0
2019-04-14,"10463",0,0
2019-04-14,"10467",0,0
2019-04-14,"11104",0,0
2019-04-14,"10461",0,0
2019-04-14,"11219",0,0
2019-04-14,"11209",0,0
2019-04-21,"10001",0,33053
2019-04-21,"10002",0,35480
2019-04-21,"10003",0,63066
2019-04-21,"10004",0,4168
2019-04-21,"10005",0,5953
2019-04-21,"10007",0,1995
2019-04-21,"10009",0,29503
2019-04-21,"10010",0,25449
2019-04-21,"10011",0,41259
2019-04-21,"10012",0,18138
2019-04-21,"10013",0,20623
2019-04-21,"10014",0,40088
2019-04-21,"10016",0,30279
2019-04-21,"10017",0,13997
2019-04-21,"10018",0,18502
2019-04-21,"10019",0,38640
2019-04-21,"10021",0,12016
2019-04-21,"10022",0,17412
2019-04-21,"10023",0,18248
2019-04-21,"10024",0,15478
2019-04-21,"10025",0,12793
2019-04-21,"10026",0,4654
2019-04-21,"10027",0,6555
2019-04-21,"10028",0,7429
2019-04-21,"10029",0,9278
2019-04-21,"10035",0,7392
2019-04-21,"10036",0,12985
2019-04-21,"10037",0,6121
2019-04-21,"10038",0,11355
2019-04-21,"10040",0,1678
2019-04-21,"10044",0,128
2019-04-21,"10065",0,2981
2019-04-21,"10069",0,2273
2019-04-21,"10075",0,5068
2019-04-21,"10115",0,704
2019-04-21,"10119",0,3229
2019-04-21,"10128",0,10473
2019-04-21,"10153",0,3979
2019-04-21,"10162",0,382
2019-04-21,"10199",0,3981
2019-04-21,"10278",0,1059
2019-04-21,"10279",0,2900
2019-04-21,"10280",0,11129
2019-04-21,"10282",0,6455
2019-04-21,"10453",0,0
2019-04-21,"10457",0,0
2019-04-21,"10458",0,0
2019-04-21,"10460",0,0
2019-04-21,"11101",0,8026
2019-04-21,"11102",0,2744
2019-04-21,"11103",0,1304
2019-04-21,"11105",0,1794
2019-04-21,"11106",0,4212
2019-04-21,"11109",0,2142
2019-04-21,"11201",0,26880
2019-04-21,"11203",0,296
2019-04-21,"11205",0,9189
2019-04-21,"11206",0,4998
2019-04-21,"11208",0,1548
2019-04-21,"11211",0,29664
2019-04-21,"11213",0,1503
2019-04-21,"11215",0,12547
2019-04-21,"11216",0,4755
2019-04-21,"11217",0,12019
2019-04-21,"11221",0,3185
2019-04-21,"11222",0,11524
2019-04-21,"11225",0,1432
2019-04-21,"11231",0,9262
2019-04-21,"11232",0,390
2019-04-21,"11233",0,1717
2019-04-21,"11235",0,303
2019-04-21,"11237",0,872
2019-04-21,"11238",0,10450
2019-04-21,"11369",0,239
2019-04-21,"10468",0,0
2019-04-21,"11385",0,88
2019-04-21,"11207",0,0
2019-04-21,"10006",0,0
2019-04-21,"10170",0,0
2019-04-21,"10032",0,0
2019-04-21,"10030",0,0
2019-04-21,"10031",0,0
2019-04-21,"10451",0,0
2019-04-21,"10454",0,0
2019-04-21,"10039",0,0
2019-04-21,"10455",0,0
2019-04-21,"10456",0,0
2019-04-21,"10033",0,0
2019-04-21,"10111",0,0
2019-04-21,"10452",0,0
2019-04-21,"10459",0,0
2019-04-21,"10474",0,0
2019-04-21,"11220",0,0
2019-04-21,"11370",0,0
2019-04-21,"11377",0,0
2019-04-21,"11218",0,0
2019-04-21,"11226",0,0
2019-04-21,"10034",0,0
2019-04-21,"10020",0,0
2019-04-21,"10463",0,0
2019-04-21,"10467",0,0
2019-04-21,"11104",0,0
2019-04-21,"10461",0,0
2019-04-21,"11219",0,0
2019-04-21,"11209",0,0
2019-04-28,"10001",0,33443
2019-04-28,"10002",0,33329
2019-04-28,"10003",0,60366
2019-04-28,"10004",0,4998
2019-04-28,"10005",0,6457
2019-04-28,"10007",0,1895
2019-04-28,"10009",0,27627
2019-04-28,"10010",0,25365
2019-04-28,"10011",0,41240
2019-04-28,"10012",0,16982
2019-04-28,"10013",0,20897
2019-04-28,"10014",0,40704
2019-04-28,"10016",0,31321
2019-04-28,"10017",0,15326
2019-04-28,"10018",0,18978
2019-04-28,"10019",0,41648
2019-04-28,"10021",0,11616
2019-04-28,"10022",0,18718
2019-04-28,"10023",0,19560
2019-04-28,"10024",0,15422
2019-04-28,"10025",0,12952
2019-04-28,"10026",0,4744
2019-04-28,"10027",0,6271
2019-04-28,"10028",0,6916
2019-04-28,"10029",0,9452
2019-04-28,"10035",0,7228
2019-04-28,"10036",0,12963
2019-04-28,"10037",0,6797
2019-04-28,"10038",0,11112
2019-04-28,"10040",0,1681
2019-04-28,"10044",0,244
2019-04-28,"10065",0,2848
2019-04-28,"10069",0,2522
2019-04-28,"10075",0,6318
2019-04-28,"10115",0,633
2019-04-28,"10119",0,2927
2019-04-28,"10128",0,10755
2019-04-28,"10153",0,4931
2019-04-28,"10162",0,426
2019-04-28,"10199",0,4483
2019-04-28,"10278",0,970
2019-04-28,"10279",0,2550
2019-04-28,"10280",0,12249
2019-04-28,"10282",0,7525
2019-04-28,"10453",0,0
2019-04-28,"10457",0,0
2019-04-28,"10458",0,0
2019-04-28,"10460",0,0
2019-04-28,"11101",0,8136
2019-04-28,"11102",0,2858
2019-04-28,"11103",0,1352
2019-04-28,"11105",0,1834
2019-04-28,"11106",0,4178
2019-04-28,"11109",0,2217
2019-04-28,"11201",0,29343
2019-04-28,"11203",0,277
2019-04-28,"11205",0,9479
2019-04-28,"11206",0,5199
2019-04-28,"11208",0,1592
2019-04-28,"11211",0,31967
2019-04-28,"11213",0,1378
2019-04-28,"11215",0,12846
2019-04-28,"11216",0,4646
2019-04-28,"11217",0,12038
2019-04-28,"11221",0,3558
2019-04-28,"11222",0,11131
2019-04-28,"11225",0,2094
2019-04-28,"11231",0,10133
2019-04-28,"11232",0,521
2019-04-28,"11233",0,1700
2019-04-28,"11235",0,356
2019-04-28,"11237",0,1424
2019-04-28,"11238",0,10174
2019-04-28,"11369",0,272
2019-04-28,"10468",0,0
2019-04-28,"11385",0,357
2019-04-28,"11207",0,0
2019-04-28,"10006",0,0
2019-04-28,"10170",0,0
2019-04-28,"10032",0,0
2019-04-28,"10030",0,0
2019-04-28,"10031",0,0
2019-04-28,"10451",0,0
2019-04-28,"10454",0,0
2019-04-28,"10039",0,0
2019-04-28,"10455",0,0
2019-04-28,"10456",0,0
2019-04-28,"10033",0,0
2019-04-28,"10111",0,0
2019-04-28,"10452",0,0
2019-04-28,"10459",0,0
2019-04-28,"10474",0,0
2019-04-28,"11220",0,0
2019-04-28,"11370",0,0
2019-04-28,"11377",0,0
2019-04-28,"11218",0,0
2019-04-28,"11226",0,0
2019-04-28,"10034",0,0
2019-04-28,"10020",0,0
2019-04-28,"10463",0,0
2019-04-28,"10467",0,0
2019-04-28,"11104",0,0
2019-04-28,"10461",0,0
2019-04-28,"11219",0,0
2019-04-28,"11209",0,0
2019-05-05,"10001",0,36125
2019-05-05,"10002",0,37098
2019-05-05,"10003",0,65185
2019-05-05,"10004",0,5211
2019-05-05,"10005",0,6586
2019-05-05,"10007",0,1910
2019-05-05,"10009",0,30138
2019-05-05,"10010",0,27500
2019-05-05,"10011",0,42119
2019-05-05,"10012",0,17909
